1989-07,1.03248e-09
1989-08,3.00005e-10
1989-09,4.12606e-10
1989-10,9.06487e-09
1989-11,1.46586e-07
1989-12,4.2044e-07
1990-01,2.2038e-07
1990-02,1.29214e-06
1990-03,1.73493e-06
1990-04,9.95907e-07
1990-05,2.16348e-06
1990-06,2.48223e-05
1990-07,0.00548788
1990-08,0.994109
1990-09,0.999616
1990-10,0.999857
1990-11,0.999809
1990-12,0.998709
1991-01,0.989713
1991-02,0.938606
1991-03,0.616644
1991-04,0.193319
1991-05,0.0880792
1991-06,0.015355
1991-07,0.00301983
1991-08,0.00165144
1991-09,0.00200792
1991-10,0.00529688
1991-11,0.030896
1991-12,0.0938065
1992-01,0.114124
1992-02,0.0505135
1992-03,0.00679865
1992-04,0.00158171
1992-05,0.000996989
1992-06,0.000904077
1992-07,0.000659849
1992-08,0.000264457
1992-09,0.000162845
1992-10,5.16929e-05
1992-11,5.73375e-06
1992-12,2.95933e-07
1993-01,2.19056e-08
1993-02,2.7969e-08
1993-03,4.49687e-08
1993-04,0.000101388
1993-05,0.000414476
1993-06,0.000973998
1993-07,0.0013257
1993-08,0.00139707
1993-09,0.00178912
1993-10,0.000538172
1993-11,0.000124334
1993-12,5.05292e-06
1994-01,2.51869e-07
1994-02,1.35566e-07
1994-03,2.64452e-07
1994-04,1.26272e-06
1994-05,2.73503e-06
1994-06,1.3321e-05
1994-07,6.57016e-06
1994-08,1.00915e-06
1994-09,7.19657e-08
1994-10,1.54447e-08
1994-11,1.80394e-08
1994-12,4.26968e-08
1995-01,2.7239e-07
1995-02,2.31669e-06
1995-03,4.02721e-06
1995-04,1.72438e-06
1995-05,2.6909e-07
1995-06,1.8048e-08
1995-07,4.66747e-09
1995-08,2.99524e-08
1995-09,1.38452e-06
1995-10,0.000146462
1995-11,0.000536989
1995-12,0.000205331
1996-01,1.2469e-05
1996-02,6.60844e-07
1996-03,7.75701e-08
1996-04,2.94747e-07
1996-05,7.32709e-06
1996-06,4.17963e-05
1996-07,4.54681e-05
1996-08,2.2933e-05
1996-09,9.19444e-06
1996-10,2.71293e-06
1996-11,1.56566e-06
1996-12,4.24686e-06
1997-01,3.97306e-06
1997-02,1.83381e-06
1997-03,3.8358e-07
1997-04,5.70701e-08
1997-05,1.05586e-08
1997-06,2.08925e-09
1997-07,4.21403e-10
1997-08,2.92409e-10
1997-09,3.76043e-10
1997-10,1.39625e-09
1997-11,3.4153e-09
1997-12,6.20508e-09
1998-01,1.95531e-09
1998-02,4.57878e-10
1998-03,2.37497e-10
1998-04,2.01313e-10
1998-05,2.10542e-10
1998-06,2.77617e-10
1998-07,1.47183e-10
1998-08,2.20612e-10
1998-09,3.69664e-10
1998-10,2.36493e-10
1998-11,7.93151e-11
1998-12,8.50732e-11
1999-01,2.95621e-13
1999-02,6.46664e-15
1999-03,4.17545e-15
1999-04,3.63709e-13
1999-05,1.07278e-13
1999-06,2.24951e-14
1999-07,2.04532e-14
1999-08,1.35778e-14
1999-09,1.11242e-15
1999-10,2.68805e-17
1999-11,1.69163e-19
1999-12,1.90669e-21
2000-01,6.43264e-23
2000-02,4.89661e-23
2000-03,7.9881e-23
2000-04,1.15188e-22
2000-05,2.91936e-22
2000-06,1.10118e-21
2000-07,2.92954e-21
2000-08,6.35829e-20
2000-09,6.36405e-17
2000-10,1.62744e-14
2000-11,9.66167e-13
2000-12,6.13512e-11
2001-01,1.38296e-09
2001-02,5.06613e-08
2001-03,9.87796e-07
2001-04,0.593058
2001-05,0.601697
2001-06,0.601697
2001-07,0.601697
2001-08,0.601697
2001-09,0.601697
2001-10,0.601697
2001-11,0.601697
2001-12,0.0672534
2002-01,3.93729e-05
2002-02,1.54608e-07
2002-03,3.73298e-09
2002-04,5.22636e-10
2002-05,3.2909e-10
2002-06,1.2791e-09
2002-07,4.35393e-08
2002-08,8.88197e-07
2002-09,1.87339e-05
2002-10,0.000590066
2002-11,0.00146763
2002-12,0.000559906
2003-01,0.000266076
2003-02,0.00177612
2003-03,0.00183486
2003-04,8.08349e-05
2003-05,9.97622e-06
2003-06,2.67927e-06
2003-07,8.09862e-07
2003-08,5.27845e-07
2003-09,1.68097e-07
2003-10,2.25332e-08
2003-11,4.60237e-09
2003-12,4.22024e-10
2004-01,1.52777e-15
2004-02,3.13968e-15
2004-03,7.95665e-14
2004-04,2.49937e-12
2004-05,2.23986e-10
2004-06,7.41873e-10
2004-07,5.81469e-11
2004-08,6.0174e-12
2004-09,4.08645e-13
2004-10,2.41477e-14
2004-11,1.48416e-15
2004-12,3.59348e-16
2005-01,1.59632e-16
2005-02,9.96337e-16
2005-03,1.27115e-13
2005-04,2.83218e-12
2005-05,1.64991e-12
2005-06,3.82781e-13
2005-07,1.61447e-12
2005-08,2.25299e-09
2005-09,6.04002e-05
2005-10,0.000474184
2005-11,1.28709e-06
2005-12,2.45153e-10
2006-01,9.99687e-13
2006-02,1.78076e-12
2006-03,4.46842e-11
2006-04,2.38983e-09
2006-05,4.70542e-07
2006-06,7.27218e-06
2006-07,5.72488e-05
2006-08,5.43362e-05
2006-09,3.25111e-07
2006-10,6.59821e-11
2006-11,7.2634e-14
2006-12,4.24081e-16
2007-01,8.08463e-18
2007-02,7.08713e-18
2007-03,1.11925e-17
2007-04,4.50248e-19
2007-05,9.99513e-21
2007-06,6.53918e-21
2007-07,3.8012e-20
2007-08,8.91819e-18
2007-09,1.43378e-15
2007-10,1.14349e-12
2007-11,1.27037e-08
2007-12,0.00028359
2008-01,0.991809
2008-02,0.999862
2008-03,0.999992
2008-04,1.0
2008-05,1.0
2008-06,1.0
2008-07,1.0
2008-08,1.0
2008-09,1.0
2008-10,1.0
2008-11,1.0
2008-12,1.0
2009-01,1.0
2009-02,1.0
2009-03,1.0
2009-04,1.0
2009-05,0.999994
2009-06,0.99788
2009-07,0.341691
2009-08,0.00019031
2009-09,2.79201e-07
2009-10,5.01638e-08
2009-11,4.95403e-07
2009-12,1.76312e-06
2010-01,2.67605e-07
2010-02,6.63335e-09
2010-03,7.23646e-11
2010-04,2.98687e-12
2010-05,4.56693e-13
2010-06,1.72268e-13
2010-07,1.01368e-13
2010-08,3.93097e-14
2010-09,2.39757e-14
2010-10,5.96768e-15
2010-11,3.86138e-16
2010-12,1.6833e-16
2011-01,1.89585e-15
2011-02,6.14675e-13
2011-03,2.38572e-10
2011-04,5.25278e-10
2011-05,1.58789e-10
2011-06,6.45088e-10
2011-07,7.42057e-07
2011-08,0.0027316
2011-09,0.00905108
2011-10,0.00153571
2011-11,5.67649e-05
2011-12,4.83562e-06
2012-01,4.75828e-07
2012-02,7.27035e-08
2012-03,1.12488e-08
2012-04,2.01792e-09
2012-05,8.0879e-10
2012-06,1.69874e-08
2012-07,1.1435e-06
2012-08,3.86162e-05
2012-09,8.58554e-05
2012-10,1.9628e-05
2012-11,1.40057e-06
2012-12,2.75062e-07
2013-01,9.38584e-09
2013-02,1.09467e-10
2013-03,5.84983e-12
2013-04,4.77944e-12
2013-05,6.03908e-12
2013-06,3.95218e-12
2013-07,7.66424e-13
2013-08,1.01669e-12
2013-09,1.66836e-12
2013-10,3.34658e-13
2013-11,1.7242e-14
2013-12,2.22271e-15
2014-01,9.84489e-16
2014-02,1.68939e-15
2014-03,2.10126e-15
2014-04,1.00072e-15
2014-05,2.68325e-15
2014-06,8.68845e-15
2014-07,2.3553e-14
2014-08,8.40856e-14
2014-09,1.96439e-12
2014-10,8.30465e-11
2014-11,4.93366e-10
2014-12,8.17804e-11
2015-01,1.14875e-12
2015-02,3.26704e-14
2015-03,5.77735e-15
2015-04,3.05092e-14
2015-05,1.90207e-12
2015-06,9.87755e-11
2015-07,5.13864e-09
2015-08,9.03085e-08
2015-09,6.63274e-07
2015-10,7.7124e-08
2015-11,9.66344e-10
2015-12,1.9762e-10
2016-01,8.21693e-10
2016-02,1.25431e-08
2016-03,1.72582e-08
2016-04,1.79266e-09
2016-05,1.721e-11
2016-06,1.33671e-12
2016-07,3.24933e-13
2016-08,3.37646e-14
2016-09,2.20274e-15
2016-10,4.96517e-16
2016-11,9.3051e-17
2016-12,7.61078e-18
2017-01,2.92113e-19
2017-02,2.51138e-20
2017-03,3.41131e-22
2017-04,2.54245e-24
2017-05,2.50907e-26
2017-06,3.8842e-27
2017-07,9.23546e-27
2017-08,2.40776e-26
2017-09,4.06071e-26
2017-10,6.03607e-27
2017-11,1.46291e-27
2017-12,7.84295e-24
